scale,spec_country,steel_kind,pt_thick,pt_width,pt_length,hsb,fur_no,fur_input_row,fur_heat_temp,fur_heat_time,fur_soak_temp,fur_soak_time,fur_total_time,rolling_method,rolling_temp,descaling_count,work_group,bf_temp
양품,미국,C,18,2300,40800,적용,2호기,2열,1163,73,1155,86,237,CR(제어압연),981.0,10,4조,174.0
불량,미국,C,20,2200,39800,적용,1호기,1열,1157,55,1154,76,194,CR(제어압연),1007.0,8,4조,147.0
불량,프랑스,C,20,2200,39800,적용,1호기,1열,1157,55,1154,76,193,CR(제어압연),1007.0,8,4조,147.0
불량,영국,C,20,2200,39800,적용,1호기,1열,1157,55,1154,76,224,CR(제어압연),1007.0,8,4조,147.0
양품,미국,C,20,2200,39900,적용,1호기,2열,1158,63,1156,87,253,CR(제어압연),975.0,8,4조,181.0
불량,독일,C,20,2200,39900,적용,1호기,2열,1158,63,1156,87,252,CR(제어압연),975.0,7,4조,181.0
양품,영국,C,20,2200,39900,적용,1호기,2열,1158,63,1156,87,230,CR(제어압연),975.0,8,4조,181.0
양품,미국,C,20,2200,40700,적용,3호기,1열,1162,59,1162,68,188,CR(제어압연),982.0,8,4조,180.0
양품,미국,C,20,2200,38000,적용,2호기,1열,1151,63,1157,78,239,CR(제어압연),991.0,8,4조,166.0
불량,미국,C,20,2200,38000,미적용,2호기,2열,1154,78,1154,87,269,CR(제어압연),979.0,8,4조,175.0
불량,일본,C,20,1900,34100,적용,3호기,2열,1162,78,1158,73,256,CR(제어압연),1018.0,8,4조,140.0
불량,한국,C,20,1900,34100,적용,3호기,2열,1162,78,1158,73,249,CR(제어압연),1018.0,8,4조,140.0
불량,한국,C,23,2300,34300,적용,1호기,1열,1150,57,1150,85,244,CR(제어압연),1010.0,8,4조,140.0
불량,한국,C,23,2300,34300,적용,1호기,2열,1157,60,1156,85,244,CR(제어압연),1018.0,8,4조,138.0
불량,미국,C,20,2400,34600,적용,2호기,1열,1171,78,1158,66,250,CR(제어압연),1011.0,8,4조,147.0
불량,미국,C,20,2200,38000,적용,2호기,2열,1171,72,1166,69,214,CR(제어압연),1010.0,8,4조,156.0
불량,미국,C,20,2200,38000,적용,3호기,1열,1182,73,1164,67,243,CR(제어압연),1004.0,8,4조,160.0
불량,미국,C,20,2200,37900,적용,3호기,2열,1176,72,1162,68,246,CR(제어압연),1013.0,7,4조,149.0
양품,미국,C,20,2200,38000,적용,1호기,1열,1174,62,1165,65,199,CR(제어압연),999.0,8,4조,166.0
양품,미국,C,20,2200,38000,적용,1호기,2열,1172,61,1165,77,193,CR(제어압연),999.0,8,4조,166.0
불량,미국,C,26,2600,31300,적용,2호기,1열,1165,73,1160,63,223,CR(제어압연),1026.0,8,4조,134.0
불량,미국,C,26,2600,31300,적용,2호기,2열,1177,69,1177,65,230,CR(제어압연),1036.0,8,4조,141.0
양품,미국,C,17,2700,51200,적용,3호기,1열,1179,81,1168,63,222,CR(제어압연),950.0,10,4조,218.0
불량,영국,C,17,2700,51200,미적용,3호기,1열,1179,81,1168,63,242,CR(제어압연),950.0,10,4조,218.0
양품,독일,C,16,2600,49000,적용,3호기,2열,1177,76,1166,64,229,CR(제어압연),977.0,10,4조,189.0
양품,영국,C,16,2600,49000,적용,3호기,2열,1177,76,1166,64,222,CR(제어압연),977.0,10,4조,189.0
불량,한국,C,16,2600,40300,적용,1호기,1열,1193,66,1181,62,205,CR(제어압연),964.0,10,4조,217.0
불량,영국,C,16,2600,40300,적용,1호기,1열,1193,66,1181,62,190,CR(제어압연),964.0,10,4조,217.0
불량,한국,C,16,2600,40400,적용,1호기,2열,1198,63,1180,75,208,CR(제어압연),944.0,10,4조,236.0
불량,영국,C,16,2600,40400,적용,1호기,2열,1198,63,1180,75,207,CR(제어압연),944.0,10,4조,236.0
양품,프랑스,C,15,2500,54600,적용,2호기,1열,1117,58,1156,75,216,CR(제어압연),927.0,10,4조,229.0
양품,한국,C,15,2500,54600,적용,2호기,1열,1117,58,1156,75,227,CR(제어압연),927.0,10,4조,229.0
불량,영국,C,15,2500,54600,미적용,2호기,1열,1117,58,1156,75,230,CR(제어압연),927.0,10,4조,229.0
양품,영국,C,15,2500,54600,적용,2호기,1열,1117,58,1156,75,221,CR(제어압연),927.0,10,4조,229.0
불량,미국,C,15,2700,53600,적용,2호기,2열,1202,93,1177,41,233,CR(제어압연),962.0,10,4조,215.0
불량,프랑스,C,15,2700,53600,적용,2호기,2열,1202,93,1177,41,197,CR(제어압연),962.0,9,4조,215.0
불량,영국,C,15,2700,53600,적용,2호기,2열,1202,93,1177,41,219,CR(제어압연),962.0,10,4조,215.0
불량,일본,C,15,2700,53600,적용,2호기,2열,1202,93,1177,41,208,CR(제어압연),962.0,10,4조,215.0
양품,미국,C,15,2800,54600,적용,3호기,1열,1175,93,1162,46,238,CR(제어압연),955.0,10,4조,207.0
양품,독일,C,15,2800,54600,적용,3호기,1열,1175,93,1162,46,196,CR(제어압연),955.0,10,4조,207.0
양품,미국,C,14,2600,54100,적용,3호기,2열,1156,78,1168,76,255,CR(제어압연),947.0,10,4조,221.0
양품,영국,C,14,2600,54100,적용,3호기,2열,1156,102,1168,76,249,CR(제어압연),947.0,10,4조,221.0
양품,미국,C,13,2700,54500,적용,1호기,1열,1188,98,1170,41,207,CR(제어압연),951.0,10,4조,219.0
양품,한국,C,13,2700,54500,적용,1호기,1열,1188,98,1170,41,220,CR(제어압연),951.0,10,4조,219.0
양품,영국,C,13,2700,54500,적용,1호기,1열,1188,98,1170,41,206,CR(제어압연),951.0,10,4조,219.0
양품,미국,C,13,2700,54200,적용,1호기,2열,1173,63,1169,76,239,CR(제어압연),959.0,10,4조,210.0
양품,영국,C,13,2700,54200,적용,1호기,2열,1173,63,1169,76,221,CR(제어압연),959.0,10,4조,210.0
양품,프랑스,C,12,2700,48100,적용,2호기,1열,1136,82,1149,54,224,CR(제어압연),961.0,10,4조,188.0
양품,독일,C,12,2700,48100,적용,2호기,1열,1136,82,1149,54,208,CR(제어압연),961.0,10,4조,188.0
양품,영국,C,12,2600,32300,적용,2호기,2열,1192,94,1167,44,234,CR(제어압연),971.0,10,4조,196.0
양품,독일,C,12,2300,36000,적용,3호기,1열,1175,84,1163,58,237,CR(제어압연),984.0,10,4조,179.0
양품,한국,C,12,2300,36000,적용,3호기,1열,1175,84,1163,58,217,CR(제어압연),984.0,10,4조,179.0
양품,영국,C,12,2300,36000,적용,3호기,1열,1175,84,1163,58,212,CR(제어압연),984.0,10,4조,179.0
불량,미국,C,16,2400,43500,미적용,3호기,2열,1167,79,1162,59,220,CR(제어압연),1000.0,10,4조,162.0
양품,영국,C,16,2400,43500,적용,3호기,2열,1167,79,1162,59,195,CR(제어압연),1000.0,10,4조,162.0
불량,미국,C,20,2400,35300,적용,1호기,1열,1173,89,1159,52,232,CR(제어압연),1001.0,8,4조,158.0
양품,영국,C,19,2300,42800,적용,1호기,2열,1184,85,1168,54,236,CR(제어압연),949.0,10,4조,219.0
양품,일본,C,19,2300,42800,적용,1호기,2열,1184,85,1168,54,196,CR(제어압연),949.0,10,4조,219.0
불량,영국,C,19,2300,42800,적용,1호기,2열,1184,85,1168,54,218,CR(제어압연),949.0,9,4조,219.0
양품,일본,C,19,2000,38800,적용,2호기,1열,1146,81,1151,61,208,CR(제어압연),1000.0,10,4조,151.0
불량,일본,C,30,2300,30700,적용,2호기,2열,1150,87,1154,54,229,CR(제어압연),1010.0,8,4조,144.0
양품,한국,C,32,2200,30600,적용,3호기,1열,1141,73,1153,65,196,CR(제어압연),921.0,8,4조,232.0
불량,일본,C,100,2300,9500,적용,3호기,2열,1144,85,1150,52,219,CR(제어압연),1050.0,6,3조,100.0
불량,일본,C,100,2300,9500,적용,1호기,1열,1130,78,1137,61,206,CR(제어압연),1037.0,6,3조,100.0
양품,영국,C,19,2700,49800,적용,1호기,2열,1164,72,1158,60,218,CR(제어압연),961.0,10,3조,197.0
양품,영국,C,19,2700,49800,적용,1호기,2열,1164,72,1158,60,205,CR(제어압연),961.0,10,3조,197.0
양품,영국,C,16,2700,54700,적용,2호기,1열,1169,69,1160,64,227,CR(제어압연),977.0,10,3조,183.0
양품,일본,C,16,2700,54700,적용,2호기,1열,1169,69,1160,64,214,CR(제어압연),977.0,10,3조,183.0
양품,영국,C,16,2700,54700,적용,2호기,1열,1169,69,1160,64,219,CR(제어압연),977.0,10,3조,183.0
양품,미국,C,16,2500,44000,적용,2호기,2열,1167,81,1158,55,237,CR(제어압연),995.0,10,3조,163.0
양품,프랑스,C,16,2500,44000,적용,2호기,2열,1167,81,1158,55,239,CR(제어압연),995.0,10,3조,163.0
양품,프랑스,C,15,2600,51600,적용,3호기,1열,1162,70,1158,63,196,CR(제어압연),965.0,10,3조,193.0
양품,일본,C,15,2600,51600,적용,3호기,1열,1162,70,1158,63,227,CR(제어압연),965.0,10,3조,193.0
양품,독일,C,13,2800,49700,적용,3호기,2열,1174,73,1164,64,236,CR(제어압연),948.0,10,3조,216.0
양품,독일,C,13,2700,52300,적용,1호기,1열,1148,71,1147,66,210,CR(제어압연),941.0,10,3조,206.0
양품,영국,C,13,2700,52300,적용,1호기,1열,1148,71,1147,66,243,CR(제어압연),941.0,10,3조,206.0
불량,프랑스,C,12,2700,53900,미적용,1호기,2열,1169,69,1161,66,221,CR(제어압연),941.0,10,3조,220.0
양품,영국,C,12,2700,53900,적용,1호기,2열,1169,69,1161,66,191,CR(제어압연),941.0,10,3조,220.0
불량,미국,C,13,2700,53700,적용,2호기,1열,1170,78,1161,57,207,CR(제어압연),909.0,9,3조,252.0
양품,프랑스,C,12,2800,54500,적용,2호기,2열,1171,71,1162,67,231,CR(제어압연),936.0,10,3조,226.0
양품,미국,C,13,2700,53600,적용,3호기,1열,1166,67,1157,69,219,CR(제어압연),938.0,10,3조,219.0
양품,미국,C,13,2700,53800,적용,3호기,2열,1183,78,1166,58,216,CR(제어압연),936.0,10,3조,230.0
양품,프랑스,C,13,2700,53600,적용,1호기,1열,1164,69,1157,69,220,CR(제어압연),942.0,10,3조,215.0
양품,한국,C,13,2700,53600,적용,1호기,1열,1164,69,1157,69,239,CR(제어압연),942.0,10,3조,215.0
양품,프랑스,C,13,2800,54900,적용,1호기,2열,1157,69,1155,68,243,CR(제어압연),937.0,10,3조,218.0
양품,독일,C,13,2800,54900,적용,1호기,2열,1157,69,1155,68,223,CR(제어압연),937.0,10,3조,218.0
양품,영국,C,13,2800,54900,적용,1호기,2열,1157,69,1155,68,221,CR(제어압연),937.0,10,3조,218.0
양품,독일,C,14,2600,51400,적용,2호기,1열,1169,79,1164,70,238,CR(제어압연),950.0,10,3조,214.0
양품,일본,C,14,2600,51400,적용,2호기,1열,1169,79,1164,70,204,CR(제어압연),950.0,10,3조,214.0
양품,미국,C,15,2500,50600,적용,2호기,2열,1174,118,1168,68,246,CR(제어압연),996.0,10,3조,172.0
양품,독일,C,15,2500,50600,적용,2호기,2열,1174,68,1168,68,200,CR(제어압연),996.0,10,3조,172.0
양품,영국,C,15,2500,50600,적용,2호기,2열,1174,101,1168,68,252,CR(제어압연),996.0,10,3조,172.0
불량,한국,C,30,2500,26700,적용,3호기,1열,1156,107,1155,69,269,CR(제어압연),1016.0,8,3조,139.0
불량,미국,C,26,2500,30000,적용,3호기,2열,1172,61,1164,57,210,CR(제어압연),1034.0,8,3조,130.0
불량,미국,C,26,2500,32000,적용,1호기,1열,1162,79,1156,69,242,CR(제어압연),1019.0,8,3조,137.0
불량,영국,C,25,2700,38100,적용,1호기,2열,1145,69,1149,68,240,CR(제어압연),1005.0,8,3조,144.0
불량,한국,C,22,2500,38900,적용,2호기,1열,1178,70,1163,56,184,CR(제어압연),1025.0,8,3조,138.0
불량,영국,C,22,2500,38900,적용,2호기,1열,1178,70,1163,56,205,CR(제어압연),1025.0,8,3조,138.0
불량,미국,C,19,2500,34200,적용,2호기,2열,1171,58,1164,56,219,CR(제어압연),1025.0,9,3조,139.0
불량,일본,C,19,2000,38800,적용,3호기,1열,1145,61,1152,68,194,CR(제어압연),1033.0,10,3조,119.0
불량,일본,C,19,2000,38800,적용,3호기,2열,1168,71,1162,56,210,CR(제어압연),1035.0,10,3조,127.0
불량,영국,C,17,2300,42700,적용,1호기,1열,1171,55,1159,69,199,CR(제어압연),1013.0,10,3조,146.0
불량,영국,C,17,2300,42700,적용,1호기,1열,1171,55,1159,69,222,CR(제어압연),1013.0,10,3조,146.0
양품,일본,C,14,2800,43000,적용,1호기,2열,1130,118,1141,66,251,CR(제어압연),941.0,10,3조,200.0
양품,미국,C,14,3100,39400,적용,2호기,1열,1171,69,1168,52,187,CR(제어압연),957.0,10,3조,211.0
양품,미국,C,16,3100,32900,적용,2호기,2열,1173,70,1165,51,217,CR(제어압연),975.0,10,3조,190.0
양품,미국,C,16,3100,32900,적용,3호기,1열,1156,68,1157,65,194,CR(제어압연),975.0,10,3조,182.0
양품,미국,C,18,3100,31500,적용,3호기,2열,1184,67,1167,52,182,CR(제어압연),991.0,10,3조,176.0
불량,미국,C,19,3100,28600,적용,1호기,1열,1161,62,1156,69,191,CR(제어압연),988.0,9,3조,168.0
양품,프랑스,C,20,3000,34900,적용,1호기,2열,1146,62,1151,66,217,CR(제어압연),993.0,8,3조,158.0
양품,미국,C,20,3100,31500,적용,2호기,1열,1177,71,1172,50,202,CR(제어압연),994.0,8,3조,178.0
양품,미국,C,20,3100,33000,적용,2호기,2열,1177,73,1164,47,218,CR(제어압연),989.0,8,3조,175.0
양품,프랑스,C,20,3000,42600,적용,3호기,1열,1165,67,1160,63,210,CR(제어압연),991.0,8,3조,169.0
양품,독일,C,20,3000,42600,적용,3호기,1열,1165,67,1160,63,233,CR(제어압연),991.0,8,3조,169.0
불량,일본,C,20,3000,42600,적용,3호기,1열,1165,67,1160,63,185,CR(제어압연),991.0,7,3조,169.0
양품,영국,C,20,3000,42600,적용,3호기,1열,1165,67,1160,63,213,CR(제어압연),991.0,8,3조,169.0
양품,미국,C,20,3100,29200,적용,3호기,2열,1167,62,1166,60,189,CR(제어압연),982.0,8,3조,184.0
불량,미국,C,34,3100,19300,적용,1호기,1열,1181,72,1166,60,192,CR(제어압연),1037.0,8,3조,129.0
양품,프랑스,C,15,3100,51500,적용,2호기,1열,1192,76,1173,42,173,CR(제어압연),956.0,10,3조,217.0
양품,한국,C,15,3100,51500,적용,2호기,1열,1192,76,1173,42,221,CR(제어압연),956.0,10,3조,217.0
양품,일본,C,15,3100,51500,적용,2호기,1열,1192,76,1173,42,215,CR(제어압연),956.0,10,3조,217.0
양품,영국,C,15,3100,51500,적용,2호기,1열,1192,76,1173,42,218,CR(제어압연),956.0,10,3조,217.0
양품,프랑스,C,17,3100,46700,적용,1호기,2열,1175,61,1167,66,183,CR(제어압연),960.0,10,3조,207.0
양품,영국,C,17,3100,46700,적용,1호기,2열,1175,61,1167,66,207,CR(제어압연),960.0,10,3조,207.0
양품,미국,C,20,3100,45600,적용,3호기,1열,1170,72,1163,62,226,CR(제어압연),984.0,10,3조,179.0
양품,영국,C,20,3100,45600,적용,3호기,1열,1170,72,1163,62,195,CR(제어압연),984.0,10,3조,179.0
양품,미국,C,20,2800,51800,적용,3호기,2열,1180,63,1170,61,221,CR(제어압연),993.0,8,3조,177.0
양품,독일,C,20,2800,51800,적용,3호기,2열,1180,63,1170,61,221,CR(제어압연),993.0,8,3조,177.0
양품,영국,C,20,2800,51800,적용,3호기,2열,1180,63,1170,61,206,CR(제어압연),993.0,8,3조,177.0
양품,미국,C,15,3100,51900,적용,2호기,2열,1176,71,1164,57,205,CR(제어압연),927.0,10,3조,237.0
양품,영국,C,15,3100,51900,적용,2호기,2열,1176,71,1164,57,200,CR(제어압연),927.0,10,3조,237.0
양품,프랑스,C,14,2800,50800,적용,1호기,1열,1181,63,1168,64,199,CR(제어압연),947.0,10,3조,221.0
불량,영국,C,14,2800,50800,미적용,1호기,1열,1181,63,1168,64,187,CR(제어압연),947.0,10,3조,221.0
양품,미국,C,14,2800,53700,적용,1호기,2열,1177,63,1165,62,222,CR(제어압연),941.0,10,3조,224.0
양품,영국,C,14,2800,53700,적용,1호기,2열,1177,63,1165,62,194,CR(제어압연),941.0,10,3조,224.0
불량,한국,C,20,3100,47000,적용,3호기,1열,1177,72,1164,60,221,CR(제어압연),1004.0,10,3조,160.0
불량,영국,C,20,3100,47000,적용,3호기,1열,1177,72,1164,60,190,CR(제어압연),1004.0,10,3조,160.0
양품,영국,C,20,2900,49400,적용,3호기,2열,1177,72,1166,60,237,CR(제어압연),998.0,10,3조,168.0
양품,영국,C,20,2900,49400,적용,3호기,2열,1177,72,1166,60,231,CR(제어압연),998.0,10,4조,168.0
양품,일본,C,13,2800,52700,적용,2호기,1열,1183,73,1165,55,194,CR(제어압연),937.0,10,4조,228.0
양품,독일,C,13,3100,49600,적용,2호기,2열,1188,71,1166,58,194,CR(제어압연),942.0,10,4조,224.0
양품,영국,C,13,3100,49600,적용,2호기,2열,1188,71,1166,58,214,CR(제어압연),942.0,10,4조,224.0
양품,일본,C,13,3100,49600,적용,2호기,2열,1188,71,1166,58,217,CR(제어압연),942.0,10,4조,224.0
양품,일본,C,13,2900,52800,적용,1호기,1열,1192,63,1173,64,198,CR(제어압연),938.0,10,4조,235.0
양품,일본,C,13,2900,52900,적용,1호기,2열,1185,62,1170,63,181,CR(제어압연),943.0,10,4조,227.0
양품,영국,C,13,3100,49200,적용,2호기,1열,1164,70,1159,52,222,CR(제어압연),915.0,10,4조,244.0
양품,영국,C,13,3000,47800,적용,2호기,2열,1171,65,1163,58,191,CR(제어압연),928.0,10,4조,235.0
양품,일본,C,13,3000,47800,적용,2호기,2열,1171,65,1163,58,182,CR(제어압연),928.0,10,4조,235.0
양품,영국,C,13,3000,47800,적용,2호기,2열,1171,65,1163,58,219,CR(제어압연),928.0,10,4조,235.0
불량,미국,C,13,3000,54000,적용,3호기,1열,1182,62,1166,65,194,CR(제어압연),931.0,9,4조,235.0
양품,일본,C,13,3000,54000,적용,3호기,1열,1182,62,1166,65,187,CR(제어압연),931.0,10,4조,235.0
양품,일본,C,13,2800,52700,적용,3호기,2열,1176,70,1162,67,208,CR(제어압연),932.0,10,4조,230.0
양품,영국,C,13,2900,49100,적용,1호기,1열,1186,66,1170,59,193,CR(제어압연),926.0,10,4조,244.0
양품,일본,C,13,2900,49100,적용,1호기,1열,1186,66,1170,59,214,CR(제어압연),926.0,10,4조,244.0
양품,독일,C,12,2900,53500,적용,2호기,1열,1161,56,1160,54,215,CR(제어압연),891.0,10,4조,269.0
양품,영국,C,12,2900,53500,적용,2호기,1열,1161,56,1160,54,191,CR(제어압연),891.0,10,4조,269.0
양품,미국,C,12,2800,54400,적용,1호기,2열,1172,60,1161,74,206,CR(제어압연),919.0,10,4조,242.0
양품,독일,C,12,2800,54400,적용,1호기,2열,1172,60,1161,74,216,CR(제어압연),919.0,10,4조,242.0
양품,영국,C,12,3000,51700,적용,2호기,2열,1181,71,1164,56,197,CR(제어압연),926.0,10,4조,238.0
양품,영국,C,12,3000,51700,적용,2호기,2열,1181,71,1164,56,184,CR(제어압연),926.0,10,4조,238.0
양품,독일,C,12,2900,51800,적용,3호기,1열,1172,70,1163,71,207,CR(제어압연),936.0,10,4조,227.0
양품,영국,C,12,2900,51800,적용,3호기,1열,1172,70,1163,71,242,CR(제어압연),936.0,10,4조,227.0
양품,독일,C,12,2900,51800,적용,3호기,2열,1180,65,1162,65,233,CR(제어압연),878.0,10,4조,284.0
불량,영국,C,12,2900,51800,미적용,3호기,2열,1180,65,1162,65,188,CR(제어압연),878.0,10,4조,284.0
불량,미국,C,12,2800,54800,적용,1호기,1열,1177,60,1163,65,194,CR(제어압연),887.0,9,4조,276.0
양품,독일,C,12,2800,54800,적용,1호기,1열,1177,60,1163,65,183,CR(제어압연),887.0,10,4조,276.0
양품,독일,C,12,2900,52300,적용,1호기,2열,1159,106,1156,74,280,CR(제어압연),894.0,10,4조,262.0
양품,영국,C,12,2900,52300,적용,1호기,2열,1159,93,1156,74,258,CR(제어압연),894.0,10,4조,262.0
불량,독일,C,12,2900,52900,미적용,3호기,1열,1185,79,1163,58,222,CR(제어압연),902.0,10,4조,261.0
양품,영국,C,12,2900,52900,적용,3호기,1열,1185,79,1163,58,207,CR(제어압연),902.0,10,4조,261.0
양품,프랑스,C,13,2900,51500,적용,3호기,2열,1174,65,1168,58,207,CR(제어압연),908.0,10,4조,260.0
양품,영국,C,13,2900,51500,적용,3호기,2열,1174,65,1168,58,180,CR(제어압연),908.0,10,4조,260.0
양품,영국,C,13,2900,51500,적용,3호기,2열,1174,65,1168,58,185,CR(제어압연),908.0,10,4조,260.0
양품,독일,C,12,2900,52900,적용,2호기,1열,1160,60,1159,77,232,CR(제어압연),894.0,10,4조,265.0
양품,영국,C,12,2900,52900,적용,2호기,1열,1160,60,1159,77,194,CR(제어압연),894.0,10,4조,265.0
양품,미국,C,12,2900,53300,적용,2호기,2열,1160,69,1160,65,217,CR(제어압연),888.0,10,4조,272.0
양품,영국,C,12,2900,53300,적용,2호기,2열,1160,69,1160,65,216,CR(제어압연),888.0,10,4조,272.0
양품,미국,C,12,3100,50500,적용,1호기,1열,1183,66,1166,68,209,CR(제어압연),896.0,10,4조,270.0
양품,한국,C,12,3100,50500,적용,1호기,1열,1183,66,1166,68,217,CR(제어압연),896.0,10,4조,270.0
양품,영국,C,12,3100,50500,적용,1호기,1열,1183,66,1166,68,207,CR(제어압연),896.0,10,4조,270.0
양품,영국,C,12,3000,50100,적용,1호기,2열,1173,55,1164,78,238,CR(제어압연),891.0,10,4조,273.0
양품,일본,C,12,3000,50100,적용,1호기,2열,1173,55,1164,78,199,CR(제어압연),891.0,10,4조,273.0
양품,영국,C,12,3000,50100,적용,1호기,2열,1173,55,1164,78,191,CR(제어압연),891.0,10,4조,273.0
양품,프랑스,C,12,3200,52200,적용,2호기,1열,1184,61,1161,63,220,CR(제어압연),916.0,10,4조,245.0
양품,영국,C,12,3200,52200,적용,2호기,1열,1184,61,1161,63,197,CR(제어압연),916.0,10,4조,245.0
양품,영국,C,12,3100,53800,적용,2호기,2열,1174,74,1159,61,227,CR(제어압연),919.0,10,4조,240.0
양품,영국,C,12,3100,53800,적용,3호기,1열,1179,65,1163,71,215,CR(제어압연),913.0,10,4조,250.0
양품,미국,C,17,3500,32300,적용,3호기,2열,1156,65,1160,72,231,CR(제어압연),938.0,10,4조,222.0
양품,영국,C,17,3500,32300,적용,3호기,2열,1156,65,1160,72,215,CR(제어압연),938.0,10,4조,222.0
양품,영국,C,15,3200,48200,적용,2호기,1열,1150,61,1169,61,218,CR(제어압연),947.0,10,4조,222.0
양품,영국,C,15,3200,48200,적용,2호기,1열,1150,61,1169,61,216,CR(제어압연),947.0,10,4조,222.0
양품,미국,C,18,3300,40600,적용,1호기,1열,1174,66,1160,71,239,CR(제어압연),965.0,10,4조,195.0
양품,영국,C,18,3300,40600,적용,1호기,1열,1174,66,1160,71,222,CR(제어압연),965.0,10,4조,195.0
불량,미국,C,20,3600,38600,적용,3호기,1열,1172,72,1164,62,222,CR(제어압연),1005.0,8,4조,159.0
불량,프랑스,C,20,3600,38600,적용,3호기,1열,1172,72,1164,62,217,CR(제어압연),1005.0,8,4조,159.0
불량,영국,C,20,3600,38600,적용,3호기,1열,1172,72,1164,62,191,CR(제어압연),1005.0,8,4조,159.0
불량,일본,C,20,3600,38600,적용,3호기,1열,1172,72,1164,62,197,CR(제어압연),1005.0,8,4조,159.0
양품,영국,C,16,3400,48700,적용,3호기,2열,1179,86,1163,45,197,CR(제어압연),940.0,10,4조,223.0
양품,프랑스,C,19,3400,41500,적용,1호기,2열,1142,55,1151,86,203,CR(제어압연),948.0,10,4조,203.0
양품,영국,C,19,3400,41500,적용,1호기,2열,1142,55,1151,86,209,CR(제어압연),948.0,10,4조,203.0
양품,미국,C,17,3400,43700,적용,2호기,2열,1169,65,1163,77,227,CR(제어압연),948.0,10,4조,215.0
양품,영국,C,17,3400,43700,적용,2호기,2열,1169,65,1163,77,204,CR(제어압연),948.0,10,4조,215.0
양품,독일,C,16,3400,54200,적용,3호기,1열,1186,82,1169,45,208,CR(제어압연),957.0,10,4조,212.0
